date,mins_watch_worn,sleep_start,sleep_end,steps,active_kcal,basal_kcal,mins_daylight,hrv_asleep_avg,hrv_asleep_min,hrv_asleep_max,hrv_awake_avg,hrv_awake_min,hrv_awake_max,mins_asleep,mins_core,mins_deep,mins_rem
2025-07-12,1440.0,,,23895,1865.63,6760.72,15.0,0,0,0,22.31,14.56,28.16,0.0,0.0,0.0,0.0
2025-07-13,1440.0,08:44:29,13:29:59,16723,2012.84,6740.62,245.0,33.81,33.44,34.19,45.86,22.04,90.41,277.5,170.5,43.5,63.5
2025-07-14,1440.0,05:30:44,13:30:44,12114,1500.21,6755.09,55.0,62.47,57.16,69.2,41.98,28.91,59.08,420.0,241.0,82.0,97.0
2025-07-15,1440.0,07:45:53,09:40:53,11821,1790.38,6770.1,168.0,63.86,63.86,63.86,39.38,22.53,61.88,105.0,0.0,0.0,0.0
2025-07-16,1440.0,04:10:11,12:31:41,4907,783.81,6643.06,73.0,92.6,49.91,184.28,42.94,14.2,65.8,483.5,366.0,30.5,87.0
2025-07-17,1440.0,06:37:24,13:29:24,11052,1315.78,6570.55,55.0,74.36,46.2,94.89,47.9,30.61,69.18,399.5,221.0,56.0,122.5
2025-07-18,1440.0,07:27:54,15:56:36,7607,989.62,6681.93,15.0,61.35,41.17,82.67,41.92,21.92,71.52,422.5,196.5,48.5,97.0
2025-07-19,1440.0,,,14642,563.48,6639.99,0.0,0,0,0,28.06,22.07,32.87,0.0,0.0,0.0,0.0
2025-07-20,1440.0,06:18:09,13:31:09,18055,2174.25,6670.62,129.0,54.38,48.98,60.72,32.99,19.81,51.96,428.0,228.0,78.5,121.5
2025-07-21,1440.0,,,14317,470.08,6674.81,0.0,0,0,0,27.84,23.51,32.18,0.0,0.0,0.0,0.0
2025-07-22,1440.0,06:14:30,12:12:30,7664,861.85,6509.2,0.0,66.67,38.03,98.08,43.8,24.76,60.94,349.0,225.0,50.5,73.5
2025-07-23,1440.0,08:10:07,13:26:37,21769,1920.77,6763.83,40.0,33.11,31.63,34.59,39.09,20.66,70.35,310.0,187.0,50.0,73.0
2025-07-24,1440.0,11:33:35,13:34:35,19537,1822.13,6615.63,61.0,132.16,132.16,132.16,35.43,24.46,53.22,118.0,0.0,0.0,0.0
2025-07-25,1440.0,,,16596,1674.93,6685.73,33.0,0,0,0,32.01,18.09,52.46,0.0,0.0,0.0,0.0
2025-07-26,1398.37,00:07:47,02:18:17,14398,1796.84,6489.58,17.0,55.14,43.55,66.74,41.47,26.36,60.36,110.0,0.0,0.0,0.0
2025-07-27,1285.42,07:17:26,13:35:47,6471,1084.36,5919.33,0.0,71.32,53.47,104.16,39.06,22.67,67.33,305.5,0.0,0.0,0.0
2025-07-28,1380.0,01:31:46,06:57:16,27588,2273.15,6493.24,50.0,46.95,22.41,61.44,32.5,17.17,51.45,313.0,189.0,43.5,80.5
2025-07-29,1440.0,01:54:41,07:48:11,15443,1706.31,6837.97,38.0,25.1,18.68,29.98,32.05,20.13,43.27,351.0,221.0,81.5,48.5
2025-07-30,1440.0,,,31447,2149.66,6629.28,124.0,0,0,0,33.17,23.04,39.93,0.0,0.0,0.0,0.0
2025-07-31,1440.0,00:59:02,13:40:59,20546,1709.83,6655.36,15.0,51.1,48.29,52.62,53.44,24.99,129.77,494.5,241.0,60.0,121.0
2025-08-01,1440.0,23:05:37,23:50:37,10059,1096.42,6730.3,17.0,0,0,0,32.84,24.83,47.2,45.0,17.5,27.5,0.0
2025-08-02,1440.0,23:50:37,10:42:59,18706,1642.77,6699.1,15.0,65.69,46.68,98.29,32.42,21.11,42.84,589.0,291.0,20.5,129.5
2025-08-03,1440.0,04:14:52,10:19:47,17574,1721.21,6639.51,0.0,40.33,23.71,50.7,34.71,7.85,66.51,291.0,128.0,49.0,30.0
2025-08-04,1440.0,00:39:54,07:23:54,25081,2418.37,6759.28,5.0,46.34,37.44,56.84,34.18,25.24,50.21,344.0,227.5,35.5,81.0
2025-08-05,1440.0,01:27:07,11:02:15,18021,1836.19,6676.98,29.0,65.3,34.47,91.6,30.09,16.56,56.21,557.5,229.5,56.5,132.5
2025-08-06,1440.0,,,7959,1039.82,6700.27,0.0,0,0,0,27.65,24.28,32.65,0.0,0.0,0.0,0.0
2025-08-07,1440.0,03:04:20,09:57:50,21282,2021.32,6728.81,47.0,64.55,26.17,102.93,25.81,21.05,32.38,413.5,252.5,65.5,95.5
2025-08-08,1436.93,04:26:32,07:26:02,19622,1461.78,6679.99,30.0,0,0,0,35.99,21.47,59.93,179.0,0.0,0.0,0.0
2025-08-09,1440.0,00:17:58,07:14:28,23291,1910.0,6737.95,0.0,36.49,16.6,53.62,27.77,16.78,35.46,392.0,277.5,35.5,79.0
2025-08-10,1440.0,02:46:46,10:49:22,24924,1913.46,6642.61,22.0,49.24,24.44,75.55,24.81,16.45,36.75,460.0,193.5,57.5,67.0
2025-08-11,1440.0,03:14:56,07:15:56,36430,2883.44,6745.52,71.0,36.4,18.77,62.77,31.18,13.86,50.99,241.0,133.0,50.0,58.0
2025-08-12,420.0,,,22227,670.85,1689.36,0.0,0,0,0,29.47,17.4,41.55,0.0,0.0,0.0,0.0
2025-08-13,0.0,,,9291,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-08-14,600.0,,,17274,1546.14,2875.28,40.0,0,0,0,28.51,15.43,41.81,0.0,0.0,0.0,0.0
2025-08-15,1440.0,02:22:52,09:08:22,17131,1682.47,6774.42,0.0,26.08,15.53,34.95,41.67,20.04,67.27,376.5,216.0,48.5,112.0
2025-08-16,130.77,,,11471,216.85,556.69,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-08-17,1398.07,,,6174,0.0,6577.66,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-08-18,1440.0,02:17:06,07:14:36,18821,1795.78,6537.53,25.0,34.36,23.04,50.1,45.89,30.44,56.66,297.5,175.0,43.5,79.0
2025-08-19,1440.0,02:33:44,12:12:15,18904,1911.41,6732.07,0.0,48.68,29.34,83.89,32.6,29.26,36.07,520.0,224.5,70.5,95.0
2025-08-20,1440.0,05:10:14,11:25:08,14676,1905.19,6873.59,0.0,62.81,44.74,85.54,28.8,13.77,35.27,363.0,144.5,53.0,44.5
2025-08-21,1440.0,,,5387,3.59,6453.22,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-08-22,1440.0,,,26696,2025.29,6716.03,82.0,0,0,0,47.93,28.06,73.23,0.0,0.0,0.0,0.0
2025-08-23,1440.0,02:50:33,11:26:26,21204,1229.56,6781.59,42.0,85.17,55.71,103.03,56.16,16.27,121.24,496.0,285.5,89.5,121.0
2025-08-24,1440.0,,,19930,1238.3,6457.72,1.0,0,0,0,32.17,29.39,35.18,0.0,0.0,0.0,0.0
2025-08-25,1440.0,03:33:19,07:14:49,14335,1810.91,6711.59,35.0,61.97,60.07,63.87,43.83,21.67,109.3,221.5,127.5,55.0,39.0
2025-08-26,1022.42,,,15744,991.42,4692.21,20.0,0,0,0,39.57,34.71,47.3,0.0,0.0,0.0,0.0
2025-08-27,0.0,,,14139,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-08-28,0.0,,,15829,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-08-29,720.0,,,12675,1648.45,3389.79,0.0,0,0,0,41.37,22.81,66.44,0.0,0.0,0.0,0.0
2025-08-30,1440.0,04:16:17,10:04:23,42074,3029.19,6820.04,157.0,68.98,46.88,91.08,32.79,13.17,58.61,295.0,112.0,42.0,43.0
2025-08-31,1390.47,,,3474,0.13,6361.87,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-09-01,1440.0,03:28:40,08:47:56,22080,1659.59,6639.94,37.0,24.55,20.76,28.33,27.95,12.99,37.19,312.5,135.0,53.0,45.5
2025-09-02,1440.0,,,30303,1214.6,6555.35,0.0,0,0,0,22.37,13.47,31.81,0.0,0.0,0.0,0.0
2025-09-03,1440.0,,,31391,2614.92,6786.28,84.0,0,0,0,32.6,17.43,50.76,0.0,0.0,0.0,0.0
2025-09-04,1440.0,03:09:57,12:37:39,19162,1651.17,6735.76,109.0,69.57,23.44,87.46,33.29,20.07,61.3,522.0,232.5,44.5,82.5
2025-09-05,1440.0,02:35:40,08:57:50,19509,1874.47,6692.68,20.0,48.67,20.11,85.0,40.95,32.37,58.7,355.0,167.5,59.0,52.5
2025-09-06,1440.0,03:47:35,12:10:11,13717,579.74,6650.7,0.0,50.41,17.19,109.77,21.62,13.27,28.72,487.0,303.0,110.0,74.0
2025-09-07,1440.0,03:33:53,10:05:35,23410,1967.61,6621.42,46.0,0,0,0,32.6,10.8,48.63,384.0,132.5,65.5,35.5
2025-09-08,1440.0,03:02:43,07:12:43,34714,2851.21,6716.14,81.0,41.11,32.52,49.7,32.93,23.9,51.89,249.0,172.0,42.5,34.5
2025-09-09,1440.0,02:31:18,10:32:47,23086,1835.89,6769.47,11.0,38.6,17.26,59.48,24.31,16.14,50.91,470.5,223.5,113.5,133.5
2025-09-10,1408.83,04:22:07,09:55:07,20652,1191.25,6455.68,25.0,57.85,34.59,82.24,29.02,19.31,38.55,304.0,180.0,70.0,54.0
2025-09-11,1440.0,,,15294,650.85,6545.25,15.0,0,0,0,32.69,20.03,46.43,0.0,0.0,0.0,0.0
2025-09-12,1440.0,01:50:16,11:29:55,21344,1810.31,6661.36,18.0,65.39,22.1,120.7,28.06,16.51,46.8,477.0,256.5,135.5,85.0
2025-09-13,1440.0,04:51:46,13:46:00,19818,1795.79,6756.75,30.0,23.68,10.76,40.05,23.69,11.18,34.58,342.0,0.0,0.0,0.0
2025-09-14,1440.0,,,15057,1324.13,6712.63,40.0,0,0,0,33.23,19.86,40.87,0.0,0.0,0.0,0.0
2025-09-15,1440.0,,,40694,3325.48,6758.98,89.0,0,0,0,46.72,19.26,92.13,0.0,0.0,0.0,0.0
2025-09-16,1440.0,04:35:20,12:53:33,31118,2461.96,6772.0,26.0,61.11,30.73,90.33,45.95,23.75,116.25,482.5,190.0,42.5,82.5
2025-09-17,1440.0,05:20:31,10:30:01,31001,2454.45,6677.87,0.0,43.07,26.72,59.43,39.03,14.64,97.53,308.5,179.5,59.0,70.0
2025-09-18,1366.48,,,21375,1126.45,6287.15,0.0,0,0,0,26.79,17.8,35.78,0.0,0.0,0.0,0.0
2025-09-19,1440.0,,,17567,1332.7,6625.23,37.0,0,0,0,27.66,27.07,28.26,0.0,0.0,0.0,0.0
2025-09-20,1440.0,03:50:27,15:16:16,12355,1491.09,6755.18,0.0,54.21,43.33,66.7,43.16,21.48,100.1,600.0,373.0,88.5,138.5
2025-09-21,1440.0,05:13:58,08:45:28,9951,582.73,6618.88,0.0,39.98,33.58,46.39,38.18,21.69,68.66,211.5,109.0,49.0,53.5
2025-09-22,1440.0,01:12:16,07:14:46,18186,1902.25,6754.98,25.0,44.81,24.36,69.31,43.7,17.32,91.93,356.5,200.0,61.0,95.5
2025-09-23,1440.0,03:24:31,09:35:31,24756,2200.16,6693.25,22.0,51.02,30.73,75.48,29.11,17.88,43.05,368.0,185.5,59.5,123.0
2025-09-24,1374.37,,,2179,15.36,6510.41,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-09-25,1440.0,02:08:23,06:45:32,27110,1883.03,6457.06,10.0,63.5,51.09,75.91,36.51,17.42,61.25,277.15,164.32,54.42,58.42
2025-09-26,1440.0,03:45:43,10:44:43,28931,2475.57,6774.53,18.0,49.95,29.39,75.87,27.09,16.2,42.06,397.03,249.68,36.98,110.37
2025-09-27,540.0,,,28501,1285.03,2270.51,0.0,0,0,0,25.44,17.85,38.71,0.0,0.0,0.0,0.0
2025-09-28,0.0,,,14990,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-09-29,1200.0,04:31:20,11:48:22,12188,1665.02,5548.27,23.0,65.04,65.04,65.04,59.04,34.3,106.36,436.03,176.28,88.42,171.33
2025-09-30,1214.78,04:22:35,10:44:12,14988,1363.57,5589.38,63.0,50.84,35.85,63.58,43.03,16.63,65.6,371.12,207.3,71.92,91.9
2025-10-01,730.43,,,1370,0.0,3562.9,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-02,1440.0,,,19153,1713.77,6550.87,16.0,0,0,0,35.26,30.98,38.21,0.0,0.0,0.0,0.0
2025-10-03,1440.0,23:10:39,23:53:37,18166,2081.65,6687.25,119.0,0,0,0,18.23,15.9,22.62,42.97,0.0,0.0,0.0
2025-10-04,660.0,23:53:37,05:06:17,25807,1004.12,2828.74,71.0,74.79,55.17,112.64,29.73,20.14,39.32,129.87,0.0,0.0,0.0
2025-10-05,0.0,,,19052,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-06,360.0,,,9447,916.47,1471.93,0.0,0,0,0,40.78,31.55,50.01,0.0,0.0,0.0,0.0
2025-10-07,1410.63,05:17:43,09:15:28,15563,1933.18,6583.63,76.0,60.6,39.28,81.92,39.29,22.79,55.12,235.75,112.87,66.93,55.95
2025-10-08,782.22,,,5750,0.0,3836.97,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-09,1440.0,,,25080,2032.32,6518.66,100.0,0,0,0,29.88,22.71,49.12,0.0,0.0,0.0,0.0
2025-10-10,1440.0,02:54:20,09:16:23,23737,2025.28,6601.24,9.0,56.46,38.39,74.44,29.15,15.49,58.8,368.58,195.77,46.45,126.37
2025-10-11,0.0,,,8904,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-12,0.0,,,3104,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-13,960.0,22:33:14,23:19:11,10965,1408.29,4464.72,52.0,40.3,40.3,40.3,39.4,26.47,49.62,45.95,15.98,29.47,0.5
2025-10-14,1374.63,23:19:11,03:14:23,26240,2378.09,6327.05,141.0,35.0,35.0,35.0,25.99,15.27,36.48,228.2,164.28,24.47,39.45
2025-10-15,540.0,,,19590,1781.06,2539.08,62.0,0,0,0,25.99,25.53,26.44,0.0,0.0,0.0,0.0
2025-10-16,1440.0,02:32:23,08:13:59,21612,2263.15,6692.2,66.0,43.19,27.06,53.5,30.96,17.68,50.51,337.62,162.82,74.92,99.88
2025-10-17,510.45,00:37:13,08:08:12,15167,32.1,2303.37,0.0,65.59,35.13,126.02,0,0,0,444.95,181.28,79.38,74.92
2025-10-18,0.0,,,2045,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-19,540.0,,,10701,922.69,2322.9,17.0,0,0,0,36.46,28.44,55.48,0.0,0.0,0.0,0.0
2025-10-20,1440.0,00:09:20,06:14:55,17879,1766.79,6857.63,50.0,49.25,36.27,63.83,43.8,26.05,97.86,358.08,219.77,67.9,70.42
2025-10-21,1440.0,01:49:29,06:07:41,20884,981.05,6602.08,76.0,58.0,42.47,73.53,41.72,25.18,65.3,254.72,141.35,54.93,58.43
2025-10-22,1440.0,03:46:18,09:31:22,29711,2647.36,6665.45,146.0,78.64,57.1,100.48,44.93,21.59,78.36,345.07,180.25,64.92,99.9
2025-10-23,1200.0,04:01:05,10:02:40,17225,1339.68,5263.76,44.0,59.52,47.85,71.92,40.6,21.21,70.19,356.58,138.3,77.92,140.37
2025-10-24,793.83,,,9912,0.0,3836.97,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-25,1440.0,,,16671,1952.95,6543.11,68.0,0,0,0,35.39,22.28,42.31,0.0,0.0,0.0,0.0
2025-10-26,1440.0,02:58:45,11:02:43,10968,1221.8,6828.27,11.0,61.8,46.08,75.99,37.04,27.08,51.25,482.97,319.67,43.45,119.85
2025-10-27,1440.0,,,10128,1027.8,6483.94,0.0,0,0,0,42.74,16.57,59.12,0.0,0.0,0.0,0.0
2025-10-28,1440.0,01:56:53,10:18:46,23206,2059.06,6593.78,53.0,64.45,44.45,107.45,38.76,34.47,46.91,495.88,320.1,52.45,123.33
2025-10-29,0.0,,,6092,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-30,0.0,,,7659,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-10-31,0.0,,,12324,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-01,0.0,,,5488,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-02,0.0,,,12193,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-03,0.0,,,1732,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-04,660.0,,,19541,1514.75,3228.7,20.0,0,0,0,33.3,33.3,33.3,0.0,0.0,0.0,0.0
2025-11-05,1440.0,,,24656,1990.73,6622.43,51.0,0,0,0,38.48,29.19,48.32,0.0,0.0,0.0,0.0
2025-11-06,720.0,02:50:00,09:46:52,13639,388.54,3053.74,0.0,56.5,17.87,106.97,33.74,32.68,34.8,414.52,159.85,77.88,83.88
2025-11-07,660.0,,,20221,1317.58,2971.75,26.0,0,0,0,43.3,37.76,58.82,0.0,0.0,0.0,0.0
2025-11-08,1440.0,04:49:29,11:35:02,12811,1318.96,6651.41,11.0,55.56,43.77,65.37,37.82,23.46,71.32,295.65,170.78,56.95,67.92
2025-11-09,441.1,05:01:15,07:20:35,34109,1408.2,2083.8,0.0,58.97,58.97,58.97,27.43,27.43,27.43,138.33,0.0,0.0,0.0
2025-11-10,1261.12,,,8267,0.0,6029.52,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-11,1440.0,05:18:08,10:57:15,21228,1971.77,6489.23,29.0,66.05,60.51,73.7,36.94,21.82,48.54,336.12,164.83,60.92,110.37
2025-11-12,1080.0,03:39:23,09:12:57,16292,1098.35,4891.71,62.0,39.85,34.39,44.35,37.33,25.2,47.55,331.57,178.27,55.43,97.87
2025-11-13,0.0,,,4779,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-14,360.0,,,14663,911.14,1490.58,0.0,0,0,0,36.29,30.73,43.94,0.0,0.0,0.0,0.0
2025-11-15,1440.0,05:12:04,13:47:25,23870,2200.88,6767.61,65.0,48.48,46.56,50.09,26.86,19.7,39.29,495.88,301.63,47.45,146.8
2025-11-16,780.0,,,4287,236.88,3541.9,0.0,0,0,0,46.41,35.96,56.87,0.0,0.0,0.0,0.0
2025-11-17,0.0,,,6843,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-18,1385.38,,,16892,0.0,6577.66,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-19,1440.0,05:00:37,08:47:22,41734,2654.11,6494.64,120.0,53.48,31.48,75.48,32.39,22.75,42.25,226.75,114.87,67.43,44.45
2025-11-20,473.05,,,11846,4.82,2160.76,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-21,0.0,,,21604,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-22,0.0,,,29744,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-23,590.15,,,9009,0.0,2740.69,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-24,1440.0,,,22819,1798.61,6734.16,42.0,0,0,0,29.9,25.3,35.61,0.0,0.0,0.0,0.0
2025-11-25,1440.0,03:04:51,08:16:27,25715,2297.08,6693.89,145.0,68.73,63.94,73.53,41.72,27.12,61.54,311.6,159.32,52.43,99.85
2025-11-26,280.08,00:10:53,04:43:32,4522,31.07,1273.5,0.0,109.71,54.81,164.62,0,0,0,270.65,133.82,45.95,90.88
2025-11-27,660.0,,,20150,1297.58,2995.76,94.0,0,0,0,36.48,25.21,48.24,0.0,0.0,0.0,0.0
2025-11-28,1440.0,01:52:51,08:30:20,33125,2801.84,6637.95,130.0,79.91,44.93,111.42,43.49,17.7,82.05,390.98,229.15,51.45,110.38
2025-11-29,0.0,,,9703,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-11-30,1440.0,06:59:48,08:25:41,29648,2310.77,6540.5,279.0,67.98,67.98,67.98,34.99,14.69,65.2,70.92,0.0,0.0,0.0
2025-12-01,1440.0,02:02:47,08:23:17,5472,945.12,6710.69,30.0,49.97,44.14,55.56,38.84,29.07,55.72,380.5,223.72,36.95,119.83
2025-12-02,1440.0,04:07:18,09:45:21,5604,1130.24,6735.42,68.0,0,0,0,45.18,32.58,69.66,299.62,169.78,79.4,50.43
2025-12-03,1380.0,01:07:47,09:29:37,12521,1546.28,6434.41,84.0,43.72,35.68,49.85,40.73,27.48,56.47,493.83,320.05,33.47,140.32
2025-12-04,0.0,,,9201,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-12-05,0.0,,,14409,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-12-06,540.0,,,15830,1316.86,2406.08,20.0,0,0,0,23.58,23.58,23.58,0.0,0.0,0.0,0.0
2025-12-07,1440.0,02:11:28,07:54:03,14648,1555.33,6881.01,29.0,24.15,13.29,40.86,27.21,9.84,51.16,342.58,177.8,69.92,94.87
2025-12-08,1440.0,03:38:45,11:58:41,12248,1359.2,6532.87,0.0,49.77,37.58,58.2,28.88,19.07,38.71,493.93,279.2,80.4,134.33
2025-12-09,1440.0,03:57:45,13:29:05,8526,1307.64,6815.33,7.0,50.27,31.08,66.98,22.4,19.23,25.47,546.87,324.58,51.45,170.83
2025-12-10,1440.0,,,10345,1158.26,6535.22,24.0,0,0,0,25.28,8.08,40.97,0.0,0.0,0.0,0.0
2025-12-11,1440.0,01:30:19,11:01:41,16728,1597.2,6861.77,90.0,53.4,18.91,89.69,37.47,24.91,50.93,556.38,311.2,71.38,173.8
2025-12-12,1440.0,02:01:59,09:06:00,9117,1458.01,6616.25,20.0,39.43,37.36,43.36,30.42,14.65,54.08,419.02,246.72,73.42,98.88
2025-12-13,1440.0,,,26074,1575.07,6667.09,43.0,0,0,0,27.16,20.52,32.74,0.0,0.0,0.0,0.0
2025-12-14,1440.0,04:41:26,14:17:14,27580,2244.92,6671.34,18.0,58.85,48.68,75.09,38.6,11.94,95.1,561.8,342.58,60.43,158.78
2025-12-15,1440.0,03:08:25,07:01:08,20670,1076.85,6609.76,0.0,58.73,49.09,68.37,41.56,41.56,41.56,228.72,141.83,63.92,22.97
2025-12-16,1440.0,02:47:49,23:58:04,11831,1287.14,6704.72,53.0,70.22,36.43,91.62,34.97,18.84,42.8,513.87,276.15,140.82,96.9
2025-12-17,332.5,23:58:04,04:58:40,8064,16.09,1475.43,0.0,49.51,47.72,51.3,0,0,0,282.12,176.25,11.48,94.38
2025-12-18,1377.82,,,6933,0.0,6303.59,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-12-19,1440.0,02:10:36,12:22:33,22305,1897.16,6729.07,9.0,62.39,56.13,73.88,36.53,13.86,55.81,607.47,368.15,52.95,186.37
2025-12-20,930.18,05:55:09,12:05:48,31821,1429.56,4292.55,0.0,56.91,39.42,91.41,38.46,21.36,61.44,362.65,235.75,39.98,86.92
2025-12-21,0.0,,,6569,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2025-12-22,180.0,,,6104,101.98,651.73,0.0,0,0,0,25.15,25.15,25.15,0.0,0.0,0.0,0.0
2025-12-23,1440.0,02:47:09,11:44:04,32227,3076.11,6861.87,270.0,67.06,35.5,107.18,29.82,18.75,39.99,519.95,322.67,66.42,130.87
2025-12-24,1440.0,01:59:20,09:10:50,17573,1491.77,6448.67,7.0,37.14,20.99,45.54,34.24,22.02,50.09,424.0,249.73,75.9,98.37
2025-12-25,682.6,07:28:51,11:24:04,21532,1314.14,3081.57,0.0,49.74,31.24,68.24,44.94,25.08,92.59,232.72,122.35,38.45,71.92
2025-12-26,420.0,,,2234,369.22,1896.44,12.0,0,0,0,32.57,22.85,41.65,0.0,0.0,0.0,0.0
2025-12-27,1440.0,02:13:31,07:30:09,14020,1588.45,6748.11,205.0,51.98,34.47,78.59,29.7,15.11,46.06,289.17,198.78,45.45,44.93
2025-12-28,1440.0,02:05:58,11:23:18,15959,1447.72,6853.1,74.0,65.12,42.75,78.97,30.24,20.71,36.78,538.87,357.12,62.9,118.85
2025-12-29,1440.0,03:40:21,10:11:54,17935,1582.08,6445.18,257.0,60.17,32.55,80.98,36.03,15.33,62.94,387.58,206.82,64.92,115.85
2025-12-30,1440.0,08:21:51,11:06:10,1481,433.12,6632.33,0.0,75.47,75.47,75.47,48.64,23.66,115.29,161.82,0.0,0.0,0.0
2025-12-31,1440.0,03:56:19,13:19:13,17673,1754.06,6671.39,17.0,46.59,29.04,78.16,39.88,20.05,71.46,542.9,309.67,74.42,158.82
2026-01-01,1440.0,03:37:50,14:11:40,10375,1007.12,6617.89,102.0,56.07,32.59,86.96,31.52,17.01,48.78,617.85,321.65,74.43,221.77
2026-01-02,1440.0,04:15:27,12:18:58,19333,1519.9,6739.02,88.0,50.63,43.33,56.84,33.6,14.06,47.08,483.52,256.77,57.43,169.32
2026-01-03,1440.0,03:21:12,12:11:37,7871,943.76,6600.89,119.0,68.04,32.12,126.76,35.73,23.5,43.65,495.97,302.68,63.93,129.35
2026-01-04,1440.0,01:36:40,04:57:25,28298,2201.5,6783.04,204.0,71.61,71.61,71.61,35.19,14.37,54.75,199.75,125.83,33.97,39.95
2026-01-05,1440.0,03:39:07,13:48:58,12539,974.32,6587.89,26.0,59.82,43.75,82.52,38.32,21.21,58.45,598.37,305.18,95.42,197.77
2026-01-06,1440.0,02:09:23,12:04:44,19275,1881.53,6696.96,82.0,64.88,29.11,110.8,28.45,14.7,39.14,560.38,332.62,75.45,152.32
2026-01-07,1440.0,,,24567,1897.58,6720.85,149.0,0,0,0,29.2,12.54,47.04,0.0,0.0,0.0,0.0
2026-01-08,1440.0,02:37:22,10:30:21,1675,452.92,6633.56,0.0,46.83,39.21,56.72,43.5,25.42,67.09,463.52,250.22,63.43,149.87
2026-01-09,1440.0,00:59:02,06:19:11,19418,1992.23,6679.88,133.0,43.06,36.94,50.1,34.88,22.35,53.0,316.67,195.27,45.47,75.93
2026-01-10,1440.0,01:04:31,09:57:56,17119,1265.6,6614.71,165.0,36.67,15.63,56.44,37.22,23.65,75.03,505.48,302.2,57.93,145.35
2026-01-11,1440.0,01:02:54,10:26:47,20072,1632.97,6661.68,54.0,68.58,34.69,109.96,38.4,30.97,46.61,535.92,370.1,48.47,117.35
2026-01-12,1440.0,03:18:35,06:45:22,11961,1413.43,6676.4,16.0,40.12,31.66,48.58,33.62,18.08,48.1,206.28,121.88,42.93,41.47
2026-01-13,1440.0,,,9490,816.61,6680.98,41.0,0,0,0,33.62,13.91,50.99,0.0,0.0,0.0,0.0
2026-01-14,1440.0,02:45:54,10:48:33,8734,1071.06,6653.74,86.0,74.36,29.22,108.47,29.45,25.16,34.26,206.7,169.73,21.48,15.48
2026-01-15,1440.0,03:21:49,12:15:38,6666,1076.74,6751.82,240.0,67.2,45.74,91.08,42.79,26.0,54.74,480.88,312.13,60.38,108.37
2026-01-16,1440.0,,,7560,3.24,6618.18,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2026-01-17,1440.0,,,2475,373.23,6504.16,43.0,0,0,0,33.63,21.92,49.22,0.0,0.0,0.0,0.0
2026-01-18,1440.0,08:42:50,15:22:44,3733,689.96,6909.33,3.0,58.44,41.9,78.34,36.74,22.41,58.19,377.42,248.1,28.97,100.35
